Date,Tweet,Stock Name,Company Name,cleaned
2022-04-19 20:52:38+00:00,Netflix is going to need to find new areas for growth like gaming and theaters. Of course merch. But it seems like the crazy sub growth is over. $nflx,NFLX,"Netflix, Inc.",netflix go need find new area growth like game theater course merch seem like crazy sub growth nflx
2022-04-19 20:51:42+00:00,Citadel holding a L on $NFLX. 😂 https://t.co/DEkOGsve0L,NFLX,"Netflix, Inc.",citadel hold nflx face tear joy
2022-04-19 20:50:55+00:00,bro lmao the US tech industry is just a complete scam $nflx down 25% in after hours rofl and they call us shitcoiners,NFLX,"Netflix, Inc.",bro lmao tech industry complete scam nflx hour rofl call shitcoiners
2022-04-19 20:50:49+00:00,someone pls tell me Plotkin (who I will now just call Plankton) was long $NFLX,NFLX,"Netflix, Inc.",someone pls tell plotkin call plankton long nflx
2022-04-19 20:50:28+00:00,Well Netflix seems to have maxed out finally.  Have they signed everyone up… not great sub numbers from $nflx even though more profitable than ever.,NFLX,"Netflix, Inc.",well netflix seem maxed finally sign everyone not great sub number nflx even though profitable ever
2022-04-19 20:50:27+00:00,This is the before and after buying Netflix $NFLX Calls to the Moon 🌙 https://t.co/mixANMSwmf,NFLX,"Netflix, Inc.",buying netflix nflx call moon crescent moon
2022-04-19 20:49:31+00:00,$NFLX and chill is a thing of the past. We now got $AMC and snack. That sounds better.,NFLX,"Netflix, Inc.",nflx chill thing past get amc snack sound well
2022-04-19 20:49:18+00:00,$NFLX #NFLX Got some weird looks when I initially posted this. https://t.co/C8dBIjsDR9,NFLX,"Netflix, Inc.",nflx nflx get weird look initially post
2022-04-19 20:49:10+00:00,"$NFLX down 20% after hours, on news of their first loss in subscribers since 2011.

$AMC bullish. 🍿",NFLX,"Netflix, Inc.",nflx hour news first loss subscriber since amc bullish opcorn
2022-04-19 20:46:58+00:00,Everyone levered long FAANGMAN after seeing $NFLX earnings: https://t.co/B3eCpaIXA2,NFLX,"Netflix, Inc.",everyone lever long faangman see nflx earnings
2022-04-19 20:46:51+00:00,Ackman chose $NFLX over $AMZN &amp; $GOOG. Madness.,NFLX,"Netflix, Inc.",ackman chose nflx amzn goog madness
2022-04-19 20:46:38+00:00,"People are ending their subscriptions services to cut out on essential spending. Stagflation is killing the consumer. 

Recession on the way!

$NFLX https://t.co/raMJ0Q0vMC",NFLX,"Netflix, Inc.",people end subscription service cut essential spending stagflation kill consumer recession way nflx
2022-04-19 20:46:09+00:00,"$NFLX another example of why you should avoid Stage 4 stocks especially when the market is in Stage 3 or Stage 4 as well. As it's retraced the entire previous Stage 2 advance now.

#stanweinstein #stocks #trading #investing https://t.co/M918KCkOSG",NFLX,"Netflix, Inc.",nflx another example avoid stage stock especially market stage stage well retrace entire previous stage advance stanweinstein stock trading invest
2022-04-19 20:45:05+00:00,"$AMC ""tHeAtErS aRe DeAd."" $AMC up 6% today. $NFLX Down 25%. https://t.co/zIWNSKCKj5",NFLX,"Netflix, Inc.",amc theater dead amc today nflx
2022-04-19 20:44:51+00:00,$FB shareholders remembering the last time $NFLX had a miss https://t.co/Z8FvUKciqz,NFLX,"Netflix, Inc.",shareholder remember last time nflx miss
2022-04-19 20:43:55+00:00,"*NETFLIX Q1 NET SUBSCRIBERS UNEXPECTEDLY DECLINE BY 200,000, FIRST SUBSCRIBER LOSS IN MORE THAN A DECADE

*NETFLIX EXPECTS TO LOSE 2 MILLION SUBSCRIBERS IN Q2

$NFLX https://t.co/V7wO6YXZlY",NFLX,"Netflix, Inc.",netflix net subscriber unexpectedly decline first subscriber loss decade netflix expect lose million subscriber nflx
2022-04-19 20:41:16+00:00,I am now nicknaming it $NFLX.,NFLX,"Netflix, Inc.",nickname nflx
2022-04-19 20:40:25+00:00,"$NFLX holders, welcome to 2018. https://t.co/tmO37ySSXH",NFLX,"Netflix, Inc.",nflx holder welcome
2022-04-19 20:40:20+00:00,Tough afternoon for $NFLX.  Let's see what those 31 sell side analysts that have a buy on it do tmrw.,NFLX,"Netflix, Inc.",tough afternoon nflx let's see sell side analyst buy tmrw
2022-04-19 20:39:14+00:00,"Start taking a look around. They whacked $FB and $NFLX

Who is next?",NFLX,"Netflix, Inc.",start take look around whack nflx next
2022-04-19 20:39:04+00:00,"$NFLX earnings are probably this bad because they didn’t pick up the hit Docu-series Gaming WallStreet featuring me.

Thank god @hbomax didn’t make the same mistake https://t.co/T38jV2IlUN",NFLX,"Netflix, Inc.",nflx earnings probably bad didn pick hit docu-series game wallstreet feature thank god didn make mistake
2022-04-19 20:38:41+00:00,Bill Ackman looking at his Netflix $NFLX shares https://t.co/ipCt4t7BKT,NFLX,"Netflix, Inc.",bill ackman look netflix nflx share
2022-04-19 20:36:46+00:00,"Lot of guys think $NFLX cheap at 260..

It’s not.. 

It’s a bloated 🤰 shit content company losing people left and right 

I am a subscriber and I haven’t watched it in 6 months 

When I watch TV I watch $AMZN Prime TV",NFLX,"Netflix, Inc.",lot guy think nflx cheap not bloat regnant woman shit content company lose people left right subscriber haven watch month watch watch amzn prime
2022-04-19 20:36:39+00:00,"$NFLX

nearly $40 billion wiped out in 30 minutes

""buy stocks they said, it's not as volatile"" https://t.co/Tn4esazSi6",NFLX,"Netflix, Inc.",nflx nearly billion wipe minute buy stock say not volatile
2022-04-19 20:35:31+00:00,$NFLX acting like Cathie Wood has a position in it.,NFLX,"Netflix, Inc.",nflx act like cathie wood position
2022-04-19 20:35:19+00:00,"Stock sectors staged a counter-trend rally. However, Nasdaq weakened after hours due to poor $NFLX earnings. Energy stocks were resilient in the face of weak Crude prices. $SU was barely negative despite a 4%+ crude drop. Nas net lows and NYSE net highs continue their trends https://t.co/BbUdwE9rSe",NFLX,"Netflix, Inc.",stock sector stag counter-trend rally however nasdaq weaken hour due poor nflx earnings energy stock resilient face weak crude price barely negative despite crude drop na net low nyse net high continue trend
2022-04-19 20:35:18+00:00,Reminder: Sarandos dumped +$50m of $NFLX stock right at the top https://t.co/2DX8M9DsoC,NFLX,"Netflix, Inc.",reminder sarandos dumped nflx stock right top
2022-04-19 20:34:39+00:00,$NFLX ain’t gonna see that gap again @realwillmeade https://t.co/evrptCwEA1,NFLX,"Netflix, Inc.",nflx gonna see gap
2022-04-19 20:34:37+00:00,"Netflix lost more market value in seconds after hrs than the top 50 #uranium stocks combined valuation today. Imagine buying it at $700 a share.
$nflx",NFLX,"Netflix, Inc.",netflix lose market value second hr top uranium stock combine valuation today imagine buying share nflx
2022-04-19 20:34:15+00:00,Maybe $NFLX should get some #Bitcoin content (and BTC on its balance sheet). 🤷🏻‍♀️,NFLX,"Netflix, Inc.",maybe nflx get bitcoin content btc balance sheet woman shrug light skin tone
2022-04-19 20:33:29+00:00,"Rip FAANG.

We’re down to GAA(!), which is coincidentally the sound $fb and $nflx shareholders make when they see their brokerage statements.",NFLX,"Netflix, Inc.",rip faang gaa coincidentally sound nflx shareholder make see brokerage statement
2022-04-19 20:33:28+00:00,"""When will I learn not to follow Bill Ackman..."" $NFLX https://t.co/GzGBTGsvwL",NFLX,"Netflix, Inc.",learn not follow bill ackman nflx
2022-04-19 20:32:49+00:00,"Hot take...

$NFLX will be the target of an activist investor/campaign in the next year.",NFLX,"Netflix, Inc.",hot take nflx target activist investor campaign next year
2022-04-19 20:32:47+00:00,"$tsla -0.8% in line with QQQ -0.8% AH after big $NFLX 1Q Subs miss and weak 2Q guidance (NFLX -23% AH). Two diff situations: NFLX a Covid stay-at-home play, $TSLA a reopening play.",NFLX,"Netflix, Inc.",tsla line qqq big nflx sub miss weak guidance nflx two diff situation nflx covid stay-at-home play tsla reopen play
2022-04-19 20:32:19+00:00,If this is how sticky $NFLX is then many other consumer monthly subscription product public cos are toast.,NFLX,"Netflix, Inc.",sticky nflx many consumer monthly subscription product public co toast
2022-04-19 20:31:15+00:00,It might be time for $AAPL or $AMZN or $GOOG to buy $NFLX. Only way they can survive now it seems.,NFLX,"Netflix, Inc.",might time aapl amzn goog buy nflx way survive seem
2022-04-19 20:31:10+00:00,$NFLX open tomorrow 249. Thank you JESUS!,NFLX,"Netflix, Inc.",nflx open tomorrow thank jesus
2022-04-19 20:30:54+00:00,$NFLX below 👇 This is why you have to always watch options flow bc something always leaks.. https://t.co/cmgAspS5iE,NFLX,"Netflix, Inc.",nflx backhand index point always watch option flow something always leak
2022-04-19 20:29:55+00:00,$NFLX https://t.co/AeqJIaJDeJ,NFLX,"Netflix, Inc.",nflx
2022-04-19 20:29:18+00:00,$NFLX still planning to cancel your favorite show after two seasons,NFLX,"Netflix, Inc.",nflx still planning cancel favorite show two season
2022-04-19 20:28:30+00:00,"$NFLX DOWN 23% AFTER HOURS 

THESE $200 BILLION + COMPANIES TRADING LIKE PENNY STOCKS LMAO",NFLX,"Netflix, Inc.",nflx hour billion company trading like penny stock lmao
2022-04-19 20:28:28+00:00,#TrueStory $NFLX https://t.co/hV5oFZQzyj,NFLX,"Netflix, Inc.",truestory nflx
2022-04-19 20:27:06+00:00,"5 months ago $NFLX traded @ 700

Let that sink in",NFLX,"Netflix, Inc.",month ago nflx trade let sink
2022-04-19 20:26:00+00:00,"$NFLX is down huge in after hours: -20%, with nearly $40 billion wiped out in 30 minutes. 

The most active hot chain before close? $NFLX $300 put.

And the top floor trades - all bearish.

Someone always knows.

https://t.co/3OxkhxWPr2 https://t.co/u6mySxxQKx",NFLX,"Netflix, Inc.",nflx huge hour nearly billion wipe minute active hot chain close nflx put top floor trade bearish someone always know
2022-04-19 20:25:20+00:00,Rich Greenfield of LightShed Partners wanted you to buy $NFLX at $409 back on January 21 so he could save face on his $630 price target. #NFLX trading low of $265.11 and down nearly 24% in after hours following earnings. https://t.co/fuFwF64ets,NFLX,"Netflix, Inc.",rich greenfield lightshed partner want buy nflx back january save face price target nflx trading low nearly hour follow earnings
2022-04-19 20:24:23+00:00,Oh @jimcramer $NFLX! 😂,NFLX,"Netflix, Inc.",nflx face tear joy
2022-04-19 20:24:10+00:00,$DIS stock now 126 dollar I became bear at 140 my target is 100 dollar $nflx,NFLX,"Netflix, Inc.",dis stock dollar become bear target dollar nflx
2022-04-19 20:23:59+00:00,"It's almost like Netflix should release movies in theaters first to bump up their revenue...😬😬😬
#amc $AMC $nflx",NFLX,"Netflix, Inc.",almost like netflix release movie theater first bump revenue grimace face grimace face grimace face amc amc nflx
2022-04-19 20:23:29+00:00,"Go long on $NFLX they said…
Short $AMC they said…
…WE RIDE AT DAWN📈📈📈",NFLX,"Netflix, Inc.",long nflx say short amc say ride dawn chart increase chart increase chart increase
2022-04-19 20:23:15+00:00,"Alright if you took my alert for $NFLX puts and calls - don’t get too excited until tomorrow! I’ve done that many times and man, my expectations weren’t fulfilled. Take a break from your phone and let’s see what those puts open at tomorrow! Hope we bank 1,000%+",NFLX,"Netflix, Inc.",alright take alert nflx put call get excite tomorrow do many time man expectation weren fulfil take break phone let see put open tomorrow hope bank
2022-04-19 20:22:48+00:00,"Hundreds of millions of dollars spent on “research” by the sellside and buyside, and still the market can’t figure out subscriber growth (or lack thereof) for a company like $NFLX.

A clown show",NFLX,"Netflix, Inc.",hundred million dollar spent research sellside buyside still market figure subscriber growth lack thereof company like nflx clown show
2022-04-19 20:22:45+00:00,"Difference between $TSLA and $NFLX? 

If $TSLA dips into 900 I buys .. 

$NFLX? Nah .. 

$FB? Meh 🫤",NFLX,"Netflix, Inc.",difference tsla nflx tsla dip buy nflx nah meh
2022-04-19 20:22:11+00:00,"I'm done for the day. Taking off rest of work day and drinking. As you can tell, I don't like to lose money. $TSLA $NFLX https://t.co/HXunvhAqtK",NFLX,"Netflix, Inc.",do day take rest work day drinking tell don't like lose money tsla nflx
2022-04-19 20:22:09+00:00,Netflix $NFLX is down over 22% in after hours trading https://t.co/RakXvl0KM9,NFLX,"Netflix, Inc.",netflix nflx hour trading
2022-04-19 20:21:19+00:00,$NFLX still planning to charge users that share accounts across multiple households,NFLX,"Netflix, Inc.",nflx still planning charge user share account across multiple household
2022-04-19 20:21:11+00:00,$NFLX SOMEONE GO CHECK ON BILL ACKAMN 💀,NFLX,"Netflix, Inc.",nflx someone check bill ackamn skull
2022-04-19 20:21:00+00:00,"$NFLX remember $FB

People were loading immediately after ER at $255, $250, $245, etc.

If they waited a week it hit $216

If they waited another 2 weeks $184

My point is I’d rather wait for confirmation of reversal than just slapping a knife bc it “looks” cheap",NFLX,"Netflix, Inc.",nflx remember people load immediately etc wait week hit wait another week point rather wait confirmation reversal slap knife look cheap
2022-04-19 20:20:22+00:00,"And they tell me “movies are the ones that are dead”

Movies are just coming back.  

$AMC $NFLX https://t.co/pBvCiaUeLG",NFLX,"Netflix, Inc.",tell movie one dead movie come back amc nflx
2022-04-19 20:19:43+00:00,"Hang on a minute. You’re telling me higher inflation…*doesn’t* mean companies can just increase prices and print higher profits?!

$nflx",NFLX,"Netflix, Inc.",hang minute tell high inflation doesn mean company increase price print high profit nflx
2022-04-19 20:18:56+00:00,"$NFLX earnings about as nasty as anyone could have imagined. That many cancelled? Maybe the consumer is not as well off as the media/economists project. As a #Trader, the level to scalp/trade is $250 break.",NFLX,"Netflix, Inc.",nflx earnings nasty anyone imagine many cancel maybe consumer not well medium economist project trader level scalp trade break
2022-04-19 20:18:32+00:00,Just cancelled my subscription to $NFLX. F$ck them. They cost me money. Bye Bye a$$holes.,NFLX,"Netflix, Inc.",cancel subscription nflx cost money bye bye hole
2022-04-19 20:18:10+00:00,$NFLX ER miss will likely cause investors to panic into remaining ERs this week watch $TSLA $LRCX $UAL $AAL,NFLX,"Netflix, Inc.",nflx miss likely cause investor panic remain er week watch tsla lrcx ual aal
2022-04-19 20:17:47+00:00,$NFLX went from a growth stock to a value stock in 6 months...,NFLX,"Netflix, Inc.",nflx go growth stock value stock month
2022-04-19 20:17:32+00:00,"A tale of 2 earnings, which has been the trend of 2022. $IBM beats yet it’s up only 3%. $NFLX misses and it’s down 22%.  My take is that stocks are overvalued and this earning season, if you play, play to the downside.",NFLX,"Netflix, Inc.",tale earnings trend ibm beat yet nflx miss take stock overvalue earn season play play downside
2022-04-19 20:16:46+00:00,$NFLX https://t.co/bL2R10MHg8,NFLX,"Netflix, Inc.",nflx
2022-04-19 20:16:36+00:00,Remember the last time $NFLX tanked on earnings and you guys bought the dip? Gonna do it again or learned your lesson?,NFLX,"Netflix, Inc.",remember last time nflx tanked earnings guy bought dip gonna learn lesson
2022-04-19 20:16:10+00:00,$NFLX Disaster... https://t.co/AQXXC4JWFa,NFLX,"Netflix, Inc.",nflx disaster
2022-04-19 20:15:32+00:00,"*NETFLIX SHARES PLUNGE 20% AFTER HORRENDOUS EARNINGS, AWFUL GUIDANCE 

$NFLX https://t.co/5eTrhMRmNw",NFLX,"Netflix, Inc.",netflix share plunge horrendous earnings awful guidance nflx
2022-04-19 20:15:26+00:00,I don't trade stocks but love $NFLX at 270.  They are going to push a password reset and screw the non paying users which are 3x the paying ones.  It's coming. Your crazy if you think they will continue to let sharing be so easy,NFLX,"Netflix, Inc.",don't trade stock love nflx go push password reset screw non pay user pay one come crazy think continue let share easy
2022-04-19 20:15:19+00:00,💭 Time to kick $NFLX out of FAANG.,NFLX,"Netflix, Inc.",thought balloon time kick nflx faang
2022-04-19 20:14:49+00:00,$NFLX put traders watching after hours https://t.co/Qnz0BgiHVP,NFLX,"Netflix, Inc.",nflx put trader watch hour
2022-04-19 20:14:35+00:00,Bill Ackman after looking at his $NFLX position https://t.co/JuftgFIAD3,NFLX,"Netflix, Inc.",bill ackman look nflx position
2022-04-19 20:14:33+00:00,Me after losing it all on $NFLX https://t.co/QQ0rDSrG3U,NFLX,"Netflix, Inc.",lose nflx
2022-04-19 20:14:20+00:00,"$NFLX lost 200K subs last quarter… 

The market only cares about growth, the moment they see that’s slowly down is the moment the sentiment gets extremely bearish",NFLX,"Netflix, Inc.",nflx lose sub last quarter market care growth moment see slowly moment sentiment get extremely bearish
2022-04-19 20:14:10+00:00,"Netflix: We expect to add 2.5 million subscribers in the first quarter. 

Investors: Wow! That’s amazing! How did you do? 

Netflix: We actually lost 200,000 customers and expect to lose another 2 million subscribers in the current quarter. 

Investors: nice…. $NFLX",NFLX,"Netflix, Inc.",netflix expect add million subscriber first quarter investor wow amaze netflix actually lose customer expect lose another million subscriber current quarter investor nice nflx
2022-04-19 20:12:56+00:00,Who played $NFLX earnings? 🤔,NFLX,"Netflix, Inc.",played nflx earnings think face
2022-04-19 20:12:47+00:00,"If you liked $NFLX at $680 per share 6 months ago, you’ll love it at $272 per share tomorrow",NFLX,"Netflix, Inc.",like nflx per share month ago love per share tomorrow
2022-04-19 20:12:41+00:00,"This earnings marks the first time Netflix, $NFLX, lost subscribers in over a decade.",NFLX,"Netflix, Inc.",earnings mark first time netflix nflx lose subscriber decade
2022-04-19 20:12:35+00:00,"""Hey Carl, I have 3 million $NFLX shares. Only down 30% any interest in a block sale? "" https://t.co/XQNKNCNL9d",NFLX,"Netflix, Inc.",hey carl million nflx share interest block sale
2022-04-19 20:12:29+00:00,Nice call! $NFLX is down 7000000000% since then! https://t.co/D3f2JVaYwV,NFLX,"Netflix, Inc.",nice call nflx since
2022-04-19 20:12:27+00:00,$NFLX Now at lows not seen since October 2019,NFLX,"Netflix, Inc.",nflx low not see since october
2022-04-19 20:12:16+00:00,"$NFLX experiences first customer decline in a decade, shedding 200,000 clients. The stock is trading down over 22% on heavy volume after hours with over a million shares traded since the earnings were released.",NFLX,"Netflix, Inc.",nflx experience first customer decline decade shed client stock trading heavy volume hour million share trade since earnings release
2022-04-19 20:12:10+00:00,"The K shaped recovery!

Digital pure play companies like $NFLX getting killed and falling below pre-covid levels.

Real life companies like Marriott hitting all time highs.

Just like everyone predicted. https://t.co/llzhPB8iMj",NFLX,"Netflix, Inc.",shape recovery digital pure play company like nflx get kill fall pre-covid level real life company like marriott hit time high like everyone predict
2022-04-19 20:12:06+00:00,"“Streaming is dead!” $NFLX

“Movies are back!” $AMC https://t.co/o6yrArQIeX",NFLX,"Netflix, Inc.",stream dead nflx movie back amc
2022-04-19 20:11:58+00:00,$NFLX https://t.co/XQubOvrxGR,NFLX,"Netflix, Inc.",nflx
2022-04-19 20:11:43+00:00,"$NFLX shares dump 20% after company lost subscribers for the first time in 10 years… 

Wall St isn’t gonna like this sentiment for the next few weeks.",NFLX,"Netflix, Inc.",nflx share dump company lose subscriber first time year wall isn gonna like sentiment next week
2022-04-19 20:10:55+00:00,Here's an after-hours Netflix chart... $NFLX https://t.co/VVCcgM8KzQ,NFLX,"Netflix, Inc.",here's after-hours netflix chart nflx
2022-04-19 20:10:44+00:00,holy shit $NFLX trading below pandemic lows. 👀,NFLX,"Netflix, Inc.",holy shit nflx trading pandemic low eye
2022-04-19 20:09:58+00:00,"Remember when $NFLX was GameStop killer... Even though GameStop was already ""a failing BricK and mortar retailer with no plan to adapt""?  Pepperidge farms remembers.

Cool AH, Netflix. https://t.co/K6gud4GpkI",NFLX,"Netflix, Inc.",remember nflx gamestop killer even though gamestop already fail brick mortar retailer plan adapt pepperidge farm remembers cool netflix
2022-04-19 20:09:58+00:00,"$NFLX Down 20% post earnings.

Here's a beautiful lavender candle to make it look less horrific. https://t.co/EccOasTjQ5",NFLX,"Netflix, Inc.",nflx post earnings here's beautiful lavender candle make look less horrific
2022-04-19 20:09:43+00:00,This was the first time Netflix $NFLX lost subscribers over a quarter since 2011,NFLX,"Netflix, Inc.",first time netflix nflx lose subscriber quarter since
2022-04-19 20:09:32+00:00,"I’ll giveaway some of whatever I make on my $NFLX puts tomorrow (if they go over 1,000%) - don’t keep asking me for money though! I’ll choose active ppl only",NFLX,"Netflix, Inc.",giveaway whatever make nflx put tomorrow keep ask money though choose active ppl
2022-04-19 20:09:11+00:00,"$NFLX Short ER flipped long for a scalp. My biggest trade ever, legit shaking lol. Big thanks to my friend mentioning Russia subscription 2M users lost https://t.co/t8HHkpNi4Z",NFLX,"Netflix, Inc.",nflx short flip long scalp big trade ever legit shake lol big thanks friend mention russia subscription user lose
2022-04-19 20:08:42+00:00,$NFLX - your daily reminder that individual stock picking is a losers game,NFLX,"Netflix, Inc.",nflx daily reminder individual stock pick loser game
2022-04-19 20:07:55+00:00,"$NFLX many have been fucked but I wasn’t buying this rally .. 

Could $TSLA be next? 

😱 

https://t.co/8FNUXCgKty",NFLX,"Netflix, Inc.",nflx many fuck wasn buying rally tsla next face scream fear
2022-04-19 20:07:02+00:00,"Number of paid Netflix $NFLX subscribers every Q1 since 2013

2013: 34.2M
2014: 46.1M
2015: 59.6M
2016: 77.7M
2017: 94.4M
2018: 118.9M
2019: 148.9M
2020: 182.9M
2021: 207.6M
2022: 221.64M",NFLX,"Netflix, Inc.",number paid netflix nflx subscriber every since
2022-04-19 20:06:23+00:00,Netflix shares drop 18% after the streaming giant announced a fall in subscribers for the first time in a decade and a forecast for more losses https://t.co/IXC7M2F72T $NFLX https://t.co/UX7eNYC7rR,NFLX,"Netflix, Inc.",netflix share drop stream giant announce fall subscriber first time decade forecast loss
2022-04-19 20:06:13+00:00,"Bill Ackman right now
$NFLX https://t.co/i3tyikoe5n",NFLX,"Netflix, Inc.",bill ackman right nflx
2022-04-19 20:05:59+00:00,"$NFLX

Q1 EPS of $3.53 vs est. $2.90
Revenue $7.87B vs est. $7.93B

Global streaming paid net additions were -200k in Q1 versus 2.5 million expected.",NFLX,"Netflix, Inc.",nflx eps est revenue est global stream paid net addition versus million expect
2022-04-19 20:05:43+00:00,"THIS IS THE FIRST TIME NETFLIX $NFLX HAS LOST SUBSCRIBERS SINCE 2011 

END OF $NFLX ???",NFLX,"Netflix, Inc.",first time netflix nflx lose subscriber since end nflx
2022-04-19 20:05:23+00:00,Remind me to NEVER EVER buy another share in $NFLX again as long as I'm on Twitter.,NFLX,"Netflix, Inc.",remind never ever buy another share nflx long twitter
2022-04-19 20:04:56+00:00,"$NFLX full earnings:

- EPS: $3.53 vs. $2.89 Est
- Revenue: $7.87B vs. $7.93B Est. 
- $NFLX reports loss of 200K subscribers in Q1

https://t.co/IT1bYdd76A",NFLX,"Netflix, Inc.",nflx full earnings eps est revenue est nflx report loss subscriber
2022-04-19 20:04:31+00:00,"$NFLX 1Q net adds -200K vs +2.5M est. Russia -700K impact so +0.5K vs +2.5M.
Sees 2Q net adds at -2.0M vs +2.4M est.
NFLX -18% AH.",NFLX,"Netflix, Inc.",nflx net add est russia impact see net add est nflx
2022-04-19 20:04:22+00:00,"I guess losing your entire Russian subscribers wasn't foreseeable!!
$NFLX https://t.co/qOwyeOyxnJ",NFLX,"Netflix, Inc.",guess lose entire russian subscriber wasn't foreseeable nflx
2022-04-19 20:03:29+00:00,"$NFLX now down 62% this year 

Holy Shit.",NFLX,"Netflix, Inc.",nflx year holy shit
2022-04-19 20:03:23+00:00,"EARNINGS: Netflix Q1 EPS $3.53 vs. $2.89 Est.; Q1 Revs. $7.87B vs. $7.93B Est. • $NFLX reports loss of 200K subscribers in Q1, forecasts subscriber loss of 2M next quarter
https://t.co/S33O81Xy3c https://t.co/dwE4CHr447",NFLX,"Netflix, Inc.",earnings netflix eps est rev est nflx report loss subscriber forecast subscriber loss next quarter
2022-04-19 20:02:40+00:00,$NFLX Ackman bagged? https://t.co/sE7oWQGqbX,NFLX,"Netflix, Inc.",nflx ackman bag
2022-04-19 20:02:36+00:00,"$NFLX and drill. 

RIP calls",NFLX,"Netflix, Inc.",nflx drill rip call
2022-04-19 20:02:33+00:00,$NFLX https://t.co/66vTUWAyj2,NFLX,"Netflix, Inc.",nflx
2022-04-19 20:02:29+00:00,$NFLX 😎 https://t.co/c9zd5XNesw,NFLX,"Netflix, Inc.",nflx smile face sunglass
2022-04-19 20:02:27+00:00,"Well, $NFLX sucked. I hit the sell button just after it released. Still took big loss but not as big. F!cken company.",NFLX,"Netflix, Inc.",well nflx suck hit sell button release still take big loss not big cken company
2022-04-19 20:02:23+00:00,$NFLX investor relations https://t.co/bClCUs3Ruf,NFLX,"Netflix, Inc.",nflx investor relation
2022-04-19 20:02:00+00:00,"📡 Netflix

- Ingresos: $7,870M vs $7,940M est
- EPS: $3.53 vs $2.92 est

$NFLX -16.6% after hours",NFLX,"Netflix, Inc.",satellite antenna netflix ingresos est eps est nflx hour
2022-04-19 20:01:13+00:00,"Wow, $NFLX https://t.co/pJ4ntG2iry",NFLX,"Netflix, Inc.",wow nflx
2022-04-19 20:01:11+00:00,"$NFLX Q1 Earnings

Revenue: $7.87B v $7.94B Expected
EPS: $3.53 v $2.92 Expected",NFLX,"Netflix, Inc.",nflx earnings revenue expect eps expect
2022-04-19 19:52:47+00:00,Fuck your bearish $NFLX earnings flow. We’re gonna beat the odds🥷🏻🌙,NFLX,"Netflix, Inc.",fuck bearish nflx earnings flow gonna beat odds ninja light skin tone crescent moon
2022-04-19 19:31:38+00:00,RISKY EARNINGS PLAY❗️ $NFLX $280 4/22 Puts 🍀,NFLX,"Netflix, Inc.",risky earnings play red exclamation mark nflx put four leaf clover
2022-04-19 18:56:28+00:00,"My thoughts on cancelling all student debt and quick preview of $NFLX earnings.

Making Money (your own)",NFLX,"Netflix, Inc.",thought cancel student debt quick preview nflx earnings make money
2022-04-19 18:37:05+00:00,"$NFLX to report 1Q earnings tonight in what could go either way, after mgmt slashed 1Q new subs expectations (Street +2.5M) after 4Q earnings and NFLX fell -20%. Complicating the calculus:  Russia subs could fall 1-2M. 2Q new subs est is +2.4M. NFLX -50% vs Nov peak. No position. https://t.co/zmN5O98FHb",NFLX,"Netflix, Inc.",nflx report earnings tonight either way mgmt slash new sub expectation street earnings nflx fell complicate calculus russia sub fall new sub est nflx nov peak position
2022-04-19 18:17:02+00:00,Size way out of the money $NFLX puts hitting this afternoon in $307.50 puts.@Netflix earnings tonight https://t.co/brwA7zHErx,NFLX,"Netflix, Inc.",size way money nflx put hit afternoon put earnings tonight
2022-04-19 17:26:31+00:00,$NFLX EARNING PLAY FOR AFTER-HOURS! COULD BE INSANE! (I’m doing both Calls &amp;’ Puts) PLEASE ONLY MONEY YOU CAN AFFORD TO LOSE! Earnings are a 50/50 and you can lose all your money! Don’t be a fucking idiot and blame me for losses! https://t.co/oUi5fXp73w,NFLX,"Netflix, Inc.",nflx earn play after-hours insane call put please money afford lose earnings lose money fuck idiot blame loss
2022-04-19 16:49:09+00:00,"Today at 1pm @RiskReversal &amp; @CarterBWorth will discuss: 

-Stocks rallying $SPY $QQQ
-REITs vs. the markets
-Gold, rates &amp; the dollar rising in synchrony
-Dow Theory alive &amp; well 
- $NFLX earnings on tap

Sponsored by @CMEGroup
Powered by @OpenExchangeTV https://t.co/4auyJaOoqW",NFLX,"Netflix, Inc.",today discus stock rally spy qqq reit market gold rate dollar rise synchrony dow theory alive well nflx earnings tap sponsor power
2022-04-19 16:05:44+00:00,"If $NFLX doesn't beat/guide well AH, market will give up all the gains :)",NFLX,"Netflix, Inc.",nflx doesn't beat guide well market give gain
2022-04-19 15:56:13+00:00,So naturally $nflx will bomb and tmrw tech will lose all it gained today and whatever is squeezing hard now will be down the same amount?,NFLX,"Netflix, Inc.",naturally nflx bomb tmrw tech lose gain today whatever squeeze hard amount
2022-04-19 15:32:34+00:00,"Just remember that in AH's tonight, all the tech stocks will rise or fall based on $NFLX earnings as they set the tone for earnings season in the big tech space. 

$TSLA",NFLX,"Netflix, Inc.",remember ah's tonight tech stock rise fall base nflx earnings set tone earnings season big tech space tsla
2022-04-19 14:46:33+00:00,💭 Everything relies on $NFLX ER. Huge energy release. $SPY can see 427 or 460. Thats the range of this energy release.,NFLX,"Netflix, Inc.",thought balloon everything relies nflx huge energy release spy see thats range energy release
2022-04-19 13:37:08+00:00,"$NFLX has traded down 13 out of last 14 earnings.

this time different?",NFLX,"Netflix, Inc.",nflx trade last earnings time different
