Date,Tweet,Stock Name,Company Name,cleaned
2022-04-05 01:17:55+00:00,"4/5 Watchlist 🔮

$SNAP 41c &gt; 39.85 | 38p &lt; 38.95
$BA 197.5c &gt; 192.60 | 185p &lt; 189.65
$TSLA 1250c &gt; 1156.90 | 1075p &lt; 1136.00
$ROKU 140c &gt; 136.50 | 130p &lt; 132.90
$FB 240c &gt; 235.75 | 230p &lt; 232.15",BA,The Boeing Company,watchlist crystal ball snap tsla roku
2022-04-04 20:14:03+00:00,"Free alpha 

$PINS lagging this am now +10.5% 
$BA @ 187 
$TSLA &gt;1000 ran to 🎯 +47
$LAZR $PLTR $GILD &gt;59.69

I am frankly getting tired of tweeting &amp; need ur 💚 to keep me motivated.",BA,The Boeing Company,free alpha pin lag tsla ran bullseye lazr pltr gild frankly get tire tweet need green heart keep motivate
2022-04-03 20:13:39+00:00,$BA Boeing giving off some serious May 2020 vibes https://t.co/xBolwORdc0,BA,The Boeing Company,boeing give serious may vibe
2022-04-03 17:58:58+00:00,"4/4 Flow 🌊

$V: 230c hit hard, top watch into Monday

$BA: Could easily see 200 this week, flow is there!

$FB: 230c and 220p can both be great movers off of this daily IB

$MU: 75p really stands out here, relative weakness even after a positive ER response https://t.co/SoyAgCTsEi",BA,The Boeing Company,flow water wave hit hard top watch monday easily see week flow great mover daily really stand relative weakness even positive response
2022-04-03 17:53:03+00:00,"4/4 Watchlist 🔮

$V 230c &gt; 227.40 | 220p &lt; 225.00
$BA 200c &gt; 192.60 | 182.5p &lt; 189.00
$FB 230c &gt; 227.30 | 220p &lt; 222.70
$MU 80c &gt; 77.25 | 73p &lt; 75.10
$NIO 23c &gt; 22.25 | 21p &lt; 21.60",BA,The Boeing Company,watchlist crystal ball nio
2022-04-02 16:46:08+00:00,"$BA I've seen this setup before.. absolute monster setup on the weekly. Daily symmetrical triangle adding to the thesis, I like this one a lot https://t.co/i7jyefLmw9 https://t.co/WNivqZjmUO",BA,The Boeing Company,see setup absolute monster setup weekly daily symmetrical triangle add thesis like one lot
2022-04-02 15:51:29+00:00,💭 $BA is back on the watchlist. 🛩,BA,The Boeing Company,thought balloon back watchlist small airplane
2022-03-28 21:14:45+00:00,"$UPST $110 calls
$2.67 ➡️ $5.43

$DOCU 102 calls 
$1.67 ➡️ $4.63

$BA $185 puts 
$2.16 ➡️ $3.58

100 ❤️ for a 3/29 Watchlist. https://t.co/GlGVV3nikM",BA,The Boeing Company,upst call right arrow docu call right arrow put right arrow red heart watchlist
2022-03-27 23:44:35+00:00,"Weekly Watchlist 🏌️

$AMD over 121.4, 125c / Under 117.2, 115p
$TSLA over 1024, 1050 / Under 985, 950p
$PYPL over 119.5, 122c / Under 112, 110p
$BA over 193.5, 195c / Under 185, 180p

Goodluck! https://t.co/uHXkkN9xnN",BA,The Boeing Company,weekly watchlist erson golfing amd tsla pypl goodluck
2022-03-27 22:02:03+00:00,"$AMD - Above 122 - Trade Idea 💡 -  April 1 125C

Closed at 119.67

Harder trade between 114-122

Once AMD can reclaim 122 it will setup for 125, 128 next

Puts can work under 114
-
$AAPL $AMD $AMZN $BA $FB $LCID $MSFT $NFLX $NIO $MRNA $NVDA $ROKU $UPST $SPX $SPY $TSLA $ZM $LRCX https://t.co/F7NP0UGxKI",BA,The Boeing Company,amd trade idea light bulb april close harder trade amd reclaim setup next put work aapl amd amzn lcid msft nflx nio mrna nvda roku upst spx spy tsla lrcx
2022-03-27 15:13:51+00:00,"Weekly Watchlist 📝 

🏡 $ABNB 170c &gt; 168 | 160p &lt; 164
🚗 $TSLA 1060c &gt; 1014 | 950p &lt; 995
🛍️ $SHOP 730c &gt; 681 | 600p &lt; 666
☁️ $BIDU 160c &gt; 148 | 125p &lt; 142
💾 $MSFT 320c &gt; 305 | 280p &lt; 298
✈️ $BA 200c &gt; 190 | 180p &lt; 186

Keep it Small, Use Stops, and Don't Chase 
Best of Luck! 🎲 https://t.co/VjWzRrk0xV",BA,The Boeing Company,weekly watchlist memo house garden abnb automobile tsla shopping bag shop cloud bidu floppy disk msft airplane keep small use stop don't chase best luck game die
2022-03-25 03:02:32+00:00,China has recovered both black boxes belonging to the China Eastern $BA 737 aircraft that crashed earlier this week,BA,The Boeing Company,china recover black box belonging china eastern aircraft crashed earlier week
2022-03-23 20:22:39+00:00,"Theta Thursday Triggers 📝

✈️ $BA 190c &gt; 187.60 | 180p &lt; 185
👾 $AMD 117c &gt; 115 | 110p &lt; 113.50
🇺🇸 $SPY 450c &gt; 446 | 434p &lt; 441
⚡ $RIVN 50c &gt; 48.24 | 42p &lt; 45.24
🤖 $RBLX 55c &gt; 52 | 56p &lt; 50
🪙 $COIN 195c &gt; 189 | 175p &lt; 182

200 ❤️ to Unlock Premarket Bonus Picks https://t.co/6DpHIS6T8A",BA,The Boeing Company,theta thursday trigger memo airplane alien monster amd flag united state spy high voltage rivn robot rblx coin coin red heart unlock premarket bonus pick
2022-03-23 10:15:44+00:00,"*CHINA FINDS ONE BLACK BOX OF CHINA EASTERN  JET THAT CRASHED  - CAAC OFFICIAL

$BA",BA,The Boeing Company,china find one black box china eastern jet crashed caac official
2022-03-22 00:13:54+00:00,"🚀Watchlist for 3/22/22 💸

$NVDA 
📈 Calls over 272.50
📉 Puts Under 265.50

$AMD 
📈Calls over 116.30
📉Puts Under 115

$BA 
📈Calls over 187.50
📉 Puts Under 183.39

$SPY 
📉 Puts Under 442.49

Please leave a like if you enjoy my watchlist 🔥",BA,The Boeing Company,rocket watchlist money wing nvda chart increase call chart decrease put amd chart increase call chart decrease ut chart increase call chart decrease put spy chart decrease put please leave like enjoy watchlist fire
2022-03-21 22:53:29+00:00,Boeing $BA analyst: The upside is it wasn't the MAX.  The downside is now they have two sh*t planes.,BA,The Boeing Company,boeing analyst upside wasn't max downside two plane
2022-03-21 13:40:18+00:00,"*BOEING FALLS 4.3% AT OPEN; AIRLINE TO GROUND 737-800 JETS

$BA",BA,The Boeing Company,boeing fall open airline ground jet
2022-03-21 11:21:35+00:00,"This is so sad, it’s going to be even sadder to read the pathetic PR that will emphasize how much $BA cares about safety despite multiple crashes over the last few years due to engineering flaws. https://t.co/IA21SvRstJ",BA,The Boeing Company,sad go even sadder read pathetic emphasize much care safety despite multiple crash last year due engineering flaw
2022-03-21 09:36:17+00:00,"*BOEING SHARES DOWN 5.5% IN PREMARKET AFTER CHINA EASTERN AIRLINES JET CRASHES

$BA https://t.co/AK7mn88Pw1",BA,The Boeing Company,boeing share premarket china eastern airline jet crash
2022-03-21 08:04:39+00:00,"#BREAKING
A China Eastern Airlines Boeing 737 airline #MU5735 with 133 people on board caused a mountain fire in Tengxian County, Wuzhou, Guangxi. 
Rescue teams have assembled and are approaching, and the casualties are unknown.-CCTV
$BA",BA,The Boeing Company,break china eastern airline boeing airline people board cause mountain fire tengxian county wuzhou guangxi rescue team assemble approach casualty unknown cctv
2022-03-20 22:03:03+00:00,"$TSLA - Above 900 - Trade Idea 💡 -  Mar 25 970C

Closed at 905.39

Once TSLA reclaims 945 it should move to 1000 the same week

Possible to see a few days of consolidation if 886 fails
-
$AAPL $AFRM $AMD $AMZN $BA $FB $LCID $MSFT $NFLX $NIO $MRNA $NVDA $UPST $SPX $SPY $ZM $LRCX https://t.co/awkls2k3Cr",BA,The Boeing Company,tsla trade idea light bulb mar close tsla reclaims move week possible see day consolidation fails aapl afrm amd amzn lcid msft nflx nio mrna nvda upst spx spy lrcx
2022-03-18 09:09:11+00:00,"BOEING IN TALKS WITH DELTA FOR ORDER OF POTENTIALLY 100 OF ITS 737 MAX JETS, INCLUDING LARGE NUMBER OF MAX 10 VARIANT - SOURCES
$BA $DAL",BA,The Boeing Company,boeing talk delta order potentially max jet include large number max variant source dal
2022-03-15 12:00:59+00:00,"Turn Around Tuesday Triggers 📝

🤖 $RBLX 40c &gt; 37.40 | 35p &lt; 36
🔲 $SQ 100c &gt; 96 | 90p &lt; 93
🚗 $TSLA 800c &gt; 776 | 700p &lt; 750
✈️ $BA 185c &gt; 177 | 170p &lt; 174
👾 $AMD 105c &gt; 103 | 100p &lt; 101.50

Keep it Small, Use Stops, and Don't Chase
Best of Luck! 🎲",BA,The Boeing Company,turn around tuesday trigger memo robot rblx black square button automobile tsla airplane alien monster amd keep small use stop don't chase best luck game die
2022-03-15 04:25:00+00:00,"OPTIONS WATCHLIST (3/15) 🤑

$COST | Calls over $331.44 ; Puts under $523.73
$SPY | Calls over $418.3 ; $415.13
$AMD | Calls over $103.25 ; Puts under $99.53
$BA | Calls over $176.26 ; $174.38
$AAPL | Calls over $152.04 ; Puts under $150.43

LIKE FOR BONUS PLAY ❤️✅",BA,The Boeing Company,option watchlist money-mouth face cost call put spy call amd call put call aapl call put like bonus play red heart check mark button
2022-03-11 03:30:09+00:00,"🚨Watchlist for 3/11/22🚨
$QQQ Puts under 329, Calls over 334.35
$BA Puts under 175
$AMD Puts under 106.40, Calls over 110
$QCOM Puts under 150, Calls over 156
(No school tomorrow, If I see A+ setups I'll tweet them out)",BA,The Boeing Company,olice car light watchlist police car light qqq put call put amd put call qcom put call school tomorrow see setup tweet
2022-03-10 12:56:05+00:00,"Pivots 3-10🧑‍🚀
•
$SPY
Bull Over 430 435 444
Bear Under 420 415 410
•
$BA
Bull Over 180 183 190
Bear Under 175 170 167
•
$AMD
Bull Over 110 115 120
Bear Under 105 100 90
•
$AAPL
Bull Over 164 165 170
Bear Under 160 155 150
•
$NVDA
Bull Over 235 245 260
Bear Under 220 215 205 https://t.co/Dv7NxpW4Eo",BA,The Boeing Company,pivot astronaut spy bull bear bull bear amd bull bear aapl bull bear nvda bull bear
2022-03-10 01:47:24+00:00,"Upcoming DD for Tonight🧑‍🚀
•
$SPY
$BA
$AAPL
$NVDA
•
1 like for a bonus 🎁 https://t.co/ZeZfQqYKgx",BA,The Boeing Company,upcoming tonight astronaut spy aapl nvda like bonus wrap gift
2022-03-09 00:58:09+00:00,"Watchlist for 3/09/21
So many 🔥 setups going into tomorrow!
$SPY Puts under 413.70, Calls over 420
$MSFT Puts under 272.50/270
$BA Calls over 175
$AMD Puts under 102.5/100",BA,The Boeing Company,watchlist many fire setup go tomorrow spy put call msft put call amd put
2022-03-08 21:00:23+00:00,"DHL EXPRESS PLACES NEW ORDER FOR SIX ADDITIONAL 777 FREIGHTERS
$BA",BA,The Boeing Company,dhl express place new order six additional freighter
2022-03-07 10:30:49+00:00,"*Titanium Is Key Metal for Airplane Production -- WSJ

*Boeing Says It Has 'Sufficient Supply for Airplane Production' Due to Supplier Diversity, Inventory -- WSJ
$BA https://t.co/fj17i9IRKm",BA,The Boeing Company,titanium key metal airplane production wsj boeing say sufficient supply airplane production due supplier diversity inventory wsj
2022-03-07 10:30:12+00:00,"*Boeing Says It Has Suspended Purchasing Russian Titanium -- WSJ
$BA",BA,The Boeing Company,boeing say suspend purchasing russian titanium wsj
2022-03-07 02:55:26+00:00,"OPTIONS WATCHLIST (3/7) 🤑🤌

$SPY | CALLS OVER 433.32 ; PUTS UNDER 427.19
$BA | CALLS OVER 183.97 ; PUTS UNDER 179
$AAPL | CALLS OVER 164.69 ; PUTS UNDER 162.08
$CHWY | CALLS OVER 45.91 ; PUTS UNDER 43.12

LIKE THIS POST FOR A BONUS PLAY! 💚 https://t.co/Sru7dDVmHf",BA,The Boeing Company,option watchlist money-mouth face pinch finger spy call put call put aapl call put chwy call put like post bonus play green heart
2022-03-07 02:46:56+00:00,"Watchlist for 3/07/21
$SPY Puts under 435
$QQQ Puts under 334
$BA Puts under 180, Calls over 183.77
$NFLX Puts under 357     
$AMZN Puts under 2890",BA,The Boeing Company,watchlist spy put qqq put put call nflx put amzn put
2022-03-06 15:45:54+00:00,"Weekly Watchlist 📝  

✈️ $BA 200c &gt; 182 | 170p &lt; 175
🪙 $COIN 190c &gt; 171 | 150p &lt; 161
🐶 $CHWY 55c &gt; 47.22 | 40p &lt; 43
🚗 $TSLA 900c &gt; 848 | 800p &lt; 827
👾 $AMD 130c &gt; 120 | 90p &lt; 103
🖥️ $FB 220c &gt; 210 | 190p &lt; 198

300 ❤️ to Unlock My Favorite #OrderFlow Setups https://t.co/kL3CBI0oJS",BA,The Boeing Company,weekly watchlist memo airplane coin coin face chwy automobile tsla alien monster amd esktop computer red heart unlock favorite orderflow setup
2022-03-06 00:13:12+00:00,$BA planning to nearly double 737 MAX production by 2023 to produce 47 jets per month (current rate is 27/month),BA,The Boeing Company,planning nearly double max production produce jet per month current rate month
2022-03-05 01:09:09+00:00,"$BA finally closed below 183. 

It’s time. POOTS https://t.co/O7UZRBjbCW",BA,The Boeing Company,finally close time poots
2022-03-04 20:23:12+00:00,"MONSTER DAY!!🔥

$MU Puts paid 530%!!💵💵💰💰🔥
$KR Calls paid 300%!!💵💰🔥🔥
$BA puts paid 245%!!💵💰
$FSLY puts paid 240%!💵💰
$RIVN puts paid 145%!!💵💰

🚨SHOW LOVE🚨
🔁60 Retweets For MONDAYs PICKS!

$SPY $TSLA $SHOP $AMZN $ROKU $NFLX $AAPL $NVDA $AMD $UPST $LCID $CRWD $SNOW https://t.co/yWGvV2XWGd",BA,The Boeing Company,monster day fire put paid ollar banknote dollar banknote money bag money bag fire call paid ollar banknote money bag fire fire put paid ollar banknote money bag fsly put paid ollar banknote money bag rivn put paid ollar banknote money bag olice car light show love olice car light repeat button retweets monday pick spy tsla shop amzn roku nflx aapl nvda amd upst lcid crwd snow
2022-03-03 14:00:44+00:00,"BOEING SECURES ORDER FOR ADDITIONAL MH-47G BLOCK II CHINOOK HELICOPTERS FROM U.S. ARMY
$BA",BA,The Boeing Company,boeing secures order additional mh-g block chinook helicopter army
2022-03-03 02:30:10+00:00,"Watchlist for 3/03/21
$QQQ Puts under 344, Calls over 348.70
$BA Calls over 200
$AMD Puts under 116.20
$MSFT Puts under 297.5
$QCOM Calls over 170.50, puts under 167.50",BA,The Boeing Company,watchlist qqq put call call amd put msft put qcom call put
2022-03-01 22:43:28+00:00,"$BA says they have suspended operations in Moscow. They are also suspending parts, maintenance and technical support services for Russian airlines",BA,The Boeing Company,say suspend operation moscow also suspend part maintenance technical support service russian airline
2022-03-01 01:19:58+00:00,"Watchlist for 2/28/21
- $SPY Calls over 438.20, Puts under 432
- $BA Calls over 208.75
- $AMD Calls over 125, Puts under 120 
- $TSLA Puts under 850, calls over 880",BA,The Boeing Company,watchlist spy call put call amd call put tsla put call
2022-02-25 00:31:54+00:00,"Watchlist for 2/25/21
$QQQ Puts under 334, Calls over 342
$BA Calls over 200
$AMD Calls over 119.50, Puts under 112.50
$TSLA Calls over 805, Puts under 790",BA,The Boeing Company,watchlist qqq put call call amd call put tsla call put
2022-02-24 12:02:36+00:00,"Bought some more $Goog, $FB, $AMZN, $SHOP, $AAPL, $NFLX, $BA and $WYNN. Holding these for recovery.",BA,The Boeing Company,bought goog amzn shop aapl nflx wynn hold recovery
2022-02-23 21:11:37+00:00,"Watchlist Update 🤑
$TSLA PUTS +500%
$MRNA Puts +35%
$QQQ Puts +250%
$NVDA puts +100%
$BA Puts +40% 
Hope you all made some money!! https://t.co/iRaaJ9FX7N",BA,The Boeing Company,watchlist update money-mouth face tsla put mrna put qqq put nvda put put hope make money
2022-02-23 11:57:54+00:00,I finished the Boeing documentary last night on $NFLX and now I only want to trade $BA puts,BA,The Boeing Company,finish boeing documentary last night nflx want trade put
2022-02-23 00:24:10+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video here:

https://t.co/Xd9A2WVo8P

Mentioned: $SPY $SPX $QQQ $COMP $IWM $RUT $UUP $TLT $TNX $EFA $EEM $USO $GLD $BTC $XLP $MSFT $CLX $XLV $XLRE $NFLX $BA $XOM $EOG $DE $HES $PFF $HD https://t.co/wWajWwbs1t",BA,The Boeing Company,here's intro today's marketoutlook video watch full video mention spy spx qqq comp iwm rut uup tlt tnx efa eem uso gld btc xlp msft clx xlv xlre nflx xom eog he pff
2022-02-19 03:27:44+00:00,'Downfall: The Case Against Boeing' on Netflix has me stunned. Really deep dive into how cutting corners for the sake of creating shareholder value resulted in two $BA 737 MAX crashes and the needless deaths of hundreds.,BA,The Boeing Company,downfall case boeing netflix stun really deep dive cut corner sake create shareholder value result two max crash needless death hundred
2022-02-18 21:16:47+00:00,"Solid day! 2/2 with my trade ideas! 
$BA +50%
$TSLA +30%
-I did not trade in the challenge account today because I wanted to be careful and thought it would be better to start next week! 
-Have a great weekend everyone, next week we will Bank 🤑❤️",BA,The Boeing Company,solid day trade idea tsla not trade challenge account today want careful thought would well start next week great weekend everyone next week bank money-mouth face red heart
2022-02-18 16:05:29+00:00,"Watch $BA Boeing 
Huge $BA hit piece now on Netflix called 
“Downfall the Case Against Boeing”
If a lot of people watch this over the 3 day weekend could gain some serious traction next week.",BA,The Boeing Company,watch boeing huge hit piece netflix call downfall case boeing lot people watch day weekend gain serious traction next week
2022-02-17 23:24:47+00:00,"0DTE Friday Triggers 🎯

🇺🇸 $SPY 441c &gt; 439 | 432p &lt; 436
🛍️ $AMZN 3240c &gt; 3180 | 3030p &lt; 3085
🚗 $TSLA 930c &gt; 900 | 860p &lt; 875
🕹️ $NVDA 250c &gt; 247 | 240p &lt; 244
⚡ $RIVN 70c &gt; 66 | 60p &lt; 63
✈️ $BA 215c &gt; 214.50 | 210p &lt; 212.50

200 ❤️ to Unlock My Favorite #OrderFlow Setups https://t.co/UfkFSkh97N",BA,The Boeing Company,dte friday trigger bullseye flag united state spy shopping bag amzn automobile tsla joystick nvda high voltage rivn airplane red heart unlock favorite orderflow setup
2022-02-16 22:22:12+00:00,"2/17 Watchlist🔮

$MSFT 302.5c &gt; 300.90 | 297.5p &lt; 297.70
$BA 222.5c &gt; 220.85 | 215p &lt; 217.40
$MRNA 157.5c &gt; 154.50 | 145p &lt; 148.70
$ARKK 74c &gt; 73.70 | 71p &lt; 71.80
$RIVN 69c &gt; 67.70 | 64p &lt; 65.00",BA,The Boeing Company,watchlist crystal ball msft mrna arkk rivn
2022-02-13 23:16:38+00:00,"Watchlist for 2/14 🔮

$FB: Under 216.15 for 210p 📉
$TSLA: Under 847.25 for 825p 📉
$AMD: Under 111.88 for 110p 📉| Above 114.69 for 115c📈
$BA: Under 208.97 for 205p 📉

Check rest of thread for DD with @unusual_whales 

Drop a ""❤️"" for Good luck this week!",BA,The Boeing Company,watchlist crystal ball chart decrease tsla chart decrease amd chart decrease chart increase chart decrease check rest thread drop red heart good luck week
2022-02-13 18:49:58+00:00,"2/14 Watchlist 🔮

$MRNA 175c &gt; 164.50 | 150p &lt; 158.30
$TSM 125c &gt; 121.70 | 117p &lt; 120.00
$AMC 20c &gt; 19.30 | 17.5p &lt; 18.35
$PTON 37c &gt; 35.65 | 32p &lt; 33.70
$BA 220c &gt; 214.15 | 205p &lt; 210.35",BA,The Boeing Company,watchlist crystal ball mrna tsm amc pton
2022-02-13 15:03:54+00:00,"Weekly Watchlist 📝

🚗 $TSLA 1000c &gt; 927 | 700p &lt; 835
🕹️ $NVDA 260c &gt; 248 | 220p &lt; 236
👾 $AMD 125c &gt; 117 | 105p &lt; 113
🇺🇸 $SPY 452c &gt; 446 | 428p &lt; 438
🗣️ $DWAC 110c &gt; 91  | 55p &lt; 74
✈️ $BA 240c &gt; 228 | 190p &lt; 204

100 ❤️ to Unlock My Favorite #OrderFlow Setups https://t.co/Oq7UBPkwrP",BA,The Boeing Company,weekly watchlist memo automobile tsla joystick nvda alien monster amd flag united state spy speak head dwac airplane red heart unlock favorite orderflow setup
2022-02-09 13:04:31+00:00,On this day in 1969 Boeing $BA flew its iconic 747 Jumbo Jet for the first time ever https://t.co/N4lneIZTdg,BA,The Boeing Company,day boeing flew iconic jumbo jet first time ever
2022-02-08 02:29:52+00:00,"🚨TRADE RECAP 02/07/22🚨

$BA target1 (+50%), tgt2 (+100%)
$QQQ #lotto 0.15 to 9 so fast. (500%)

Reference images attached below

Caught $BA flow on @unusual_whales. https://t.co/FZZP6XDFGe",BA,The Boeing Company,olice car light trade recap police car light target tgt qqq lotto fast reference image attach caught flow
2022-02-07 04:26:06+00:00,"🦩 Weekly Watchlist (2/7 - 2/11) 🦩 

$BA Calls &gt; 209.1 | Puts &lt; 203.1 
$NVDA Calls &gt; 246.79 | Puts &lt; 236.33
$RBLX Calls &gt; 64.97 | Puts &lt; 59.64
$SPY Calls &gt; 452.97 | Puts &lt; 443.83
$TSLA Calls &gt; 943.67 | Puts &lt; 880.52

Good Luck! ✅ Wait 15m past open for triggers! 🚀 https://t.co/mURzwejXZL",BA,The Boeing Company,flamingo weekly watchlist flamingo call put nvda call put rblx call put spy call put tsla call put good luck check mark button wait past open trigger rocket
2022-02-07 02:21:31+00:00,"☢️500%+ Watchlist Unlocked ☢️

🕵️ $SPY Calls over 453 / Puts under 444
🚗 $TSLA Calls over 937 / Puts under 880
✈️ $BA Calls over 209 / Puts under 203
🇨🇳  $BABA Calls over 123 / Puts under 120

🔮Confirmation using @BulITrades Flow 🔮

100 ❤️ for 1000%+ Lotto list https://t.co/Y1xUIegMnX",BA,The Boeing Company,radioactive watchlist unlocked radioactive etective spy call put automobile tsla call put airplane call put flag china baba call put crystal ball confirmation use flow crystal ball red heart lotto list
2022-02-07 01:42:27+00:00,"Weekly Watchlist:

$BA over 209, 210c (my MAIN upside watch)

$TSLA over 940, 945c

$WMT below 138.5, 138p (my MAIN downside watch)

$NFLX below 395, 390p

150❤️ &amp; #LottoFriday will be posted on the public account again; good luck, traders! Exciting week awaits us",BA,The Boeing Company,weekly watchlist main upside watch tsla wmt main downside watch nflx red heart lottofriday post public account good luck trader excite week awaits
2022-02-07 01:27:19+00:00,"TW #FocusList 🛰️

$BA 210C &gt;209.1 | 200P &lt;200.5
$HAL 33C &gt;32.41 | 30P &lt;30.3
$NIO 26C &gt;25.23 | 22P &lt;22.73
$TTD 75C &gt;74.33 | 60P &lt;63.32

Good luck traders! https://t.co/9iDHNDq1a9",BA,The Boeing Company,focuslist satellite hal nio ttd good luck trader
2022-02-06 22:19:03+00:00,"2/7 Flow 🌊

$CHWY: Lots of volume for calls in the 50's, watching 55c and 45p

$BA: Looks like 210 and maybe 220 could be targeted

$NVAX: Can make large moves. 80p noticeable, 100c as well.

$MARA: Watching 25c and 30c as key levels

Flow @unusual_whales https://t.co/ULkT2efbyP",BA,The Boeing Company,flow water wave chwy lot volume call watch look like maybe target nvax make large move noticeable well mara watch key level flow
2022-02-06 22:12:30+00:00,"2/7 Watchlist 🔮

$CHWY 55c &gt; 50.15 | 45p &lt; 48.30
$BA 212.5c &gt; 208.00 | 200p &lt; 205.10
$NVAX 95c &gt; 91.30 | 85p &lt; 87.60
$MARA 26c &gt; 24.35 | 21p &lt; 22.80
$RTX 95c &gt; 93.45 | 90p &lt; 92.45",BA,The Boeing Company,watchlist crystal ball chwy nvax mara rtx
2022-02-04 02:00:59+00:00,"#lotto Friday Watchlist 2/4:

$BA over 209, 210c
$TSLA over 915, 925c

$FB below 237, 235p
$ATVI below 77.7, 77p

Some names besides indexes I’m eying tomorrow; good luck, traders! 🍀",BA,The Boeing Company,lotto friday watchlist tsla atvi name besides index eye tomorrow good luck trader four leaf clover
2022-02-03 13:17:04+00:00,"🦩Options Watchlist (2/3)🦩

$AMD Puts &lt; 120.64
$BA Calls &gt; 208.89 | Puts &lt; 203.21
$UPS Calls &gt; 232.31 | Puts &lt; 225.7
$XOM Calls &gt; 80.81 | Puts &lt; 79.15

30❤️for alerts today!

Good Luck! ✅ Wait 15m past open for triggers! 🚀",BA,The Boeing Company,flamingo :op tions watchlist flamingo amd put call put ups call put xom call put red heart alert today good luck check mark button wait past open trigger rocket
2022-02-03 02:33:32+00:00,"HIGH CONFIDENCE WATCHLIST FOR 02/03/22:

- $SPY Calls above 456.87 Puts under 453
- $DKNG Calls above 22.5 Puts under 21.67🎰
- $BA Calls above 208.9 Puts under 203.22🩸
- $XOM Calls above 81 Puts under 79.15

155❤️'s FOR ANOTHER FIRE WATCHLIST TOMORROW! (Flow: @unusual_whales)🐋 https://t.co/TEgkavjcGl",BA,The Boeing Company,high confidence watchlist spy call put dkng call put slot machine call put rop blood xom call put red heart another fire watchlist tomorrow flow whale
2022-02-02 13:00:10+00:00,"Focus List 02/02 📝  

💻 $FB 350c &gt; 332 | 300p &lt; 314
✈️ $BA 220c &gt; 209.50 | 190p &lt; 202
🕹️ $NVDA 280c &gt; 254 | 220p &lt; 237
🏈 $DKNG 25c &gt; 24 | 20p &lt; 23
🎵 $SPOT 230c &gt; 206 | 190p &lt; 198
🚗 $LCID 35c &gt; 31 | 25p &lt; 28.50

100 ❤️ to Unlock 2024 #LEAP Ideas https://t.co/6brrESwhvH",BA,The Boeing Company,focus list memo laptop airplane joystick nvda american football dkng musical note spot automobile lcid red heart unlock leap idea
2022-02-02 01:24:08+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 
 
Watch the full video here:

https://t.co/YZAo10QXnj

Mentioned: $SPY $SPX $QQQ $COMP $IWM $RUT $UUP $TLT $TNX $USO $GLD $VIX $EEM $XLE $XOM $XLP $XLF $TROW $AMD $SBUX $PYPL $GOOGL $GOOG $FB $BTC $UPS $T $BA https://t.co/VLBCjcyFsI",BA,The Boeing Company,here's intro today's marketoutlook video watch full video mention spy spx qqq comp iwm rut uup tlt tnx uso gld vix eem xle xom xlp xlf trow amd sbux pypl googl goog btc ups
2022-01-31 18:22:21+00:00,"Meet Boeing's newly launched 777X freighter, aka the 777-8F. $BA https://t.co/lqYyVsdp1N",BA,The Boeing Company,meet boeing's newly launch freighter aka
2022-01-31 01:57:24+00:00,"1/31 Watchlist 🔮

$FB 315c &gt; 304.50 | 290p &lt; 298.75
$BAC 47c &gt; 46.25 | 45p &lt; 45.55
$RIVN 65c &gt; 59.00 | 50p &lt; 55.55
$BA 200c &gt; 192.50 | 180p &lt; 188.75
$NET 90c &gt; 86.80 | 80p &lt; 82.10",BA,The Boeing Company,watchlist crystal ball bac rivn net
2022-01-27 23:34:51+00:00,"1/28 Watchlist:

$SQ over 107.9 | under 103.4
$BABA over 113.4 | under 112.3
$BA over 191.5 | under 187

Small Accounts:
$NIO over 21.6 | under 20.8
$PLTR over 12.56 | under 12.08
$XOM over 75.5 | under 74.4

Flow from @unusual_whales 

Live breakdown:
https://t.co/LOxwmwkKVh https://t.co/wa5Wtj8lda",BA,The Boeing Company,watchlist baba small account nio pltr xom flow live breakdown
2022-01-26 23:30:00+00:00,"Most Mentioned Tickers on WSB (via @SwaggyStocks)

1. $TSLA 
2. $GME
3. $MSFT
4. $AAPL
5. $QQQ
6. $POW
7. $AMZN
8. $BA
9. $NFLX
10. $AMC",BA,The Boeing Company,mention ticker wsb via tsla gme msft aapl qqq pow amzn nflx amc
2022-01-26 17:05:58+00:00,"How to read this flow for $BA
•
Row 1: More MONEY traded in call options
 
Row 2: More Volume in call options
 
Row 3: Bearish Premium meaning calls were being SOLD or puts were being bought 
•
$BA currently down over 3% https://t.co/iFdSj6dUy4",BA,The Boeing Company,read flow row money trade call option row volume call option row bearish premium meaning call sell put bought currently
2022-01-26 15:56:33+00:00,Boeing CFO Brian West reaffirms on the company's Q4 earnings call that Starliner's second uncrewed flight test (OFT-2) is anticipated to launch in May. $BA https://t.co/SJQrUOqsGt,BA,The Boeing Company,boeing cfo brian west reaffirms company's earnings call starliner's second uncrewed flight test oft anticipate launch may
2022-01-26 01:12:13+00:00,$BA reportedly close to 777X order from Qatar Airways,BA,The Boeing Company,reportedly close order qatar airway
2022-01-25 18:16:25+00:00,"$MSFT after the close today which will drive tech📱
 
$BA reports before the open tomorrow which will drive DOW✈️
 
FOMC tomorrow at 2pm EST which will drive EVERYTHING🌏",BA,The Boeing Company,msft close today drive tech mobile phone report open tomorrow drive dow airplane fomc tomorrow est drive everything globe show asia-australia
